Gene	MostFrequentPhenotype	numVariant	numPhenotypes	Date	MostFrequentInterpretation
TTC7A	Multiple gastrointestinal atresias	10	3	aug2014	Pathogenic
TWIST1	Saethre-Chotzen syndrome	18	6	aug2014	Pathogenic
HNF1B	Familial hypoplastic, glomerulocystic kidney	36	4	aug2014	Pathogenic
HNF1A	Maturity-onset diabetes of the young, type 3	113	13	aug2014	Likely pathogenic
TMEM216	Meckel syndrome type 2	8	3	aug2014	Pathogenic
DAB1	Malignant melanoma	14	3	aug2014	not provided
AMACR	AllHighlyPenetrant	8	3	aug2014	Likely benign
PROM1	not provided	18	7	aug2014	Pathogenic
NHEJ1	Severe combined immunodeficiency with microce	7	3	aug2014	Pathogenic
SCARB2	Epilepsy, progressive myoclonic 4, with or wi	12	3	aug2014	Pathogenic
WNT7A	Ulna and fibula absence of with severe limb d	7	4	aug2014	Pathogenic
LITAF	Charcot-Marie-Tooth disease, type IC	8	1	aug2014	Pathogenic
CNTN1	AllHighlyPenetrant	22	5	aug2014	Uncertain significance
CNTN6	Lung cancer	18	5	aug2014	Uncertain significance
CNTN4	Lung cancer	24	8	aug2014	Uncertain significance
CNTN5	Lung cancer	29	3	aug2014	Uncertain significance
GATM	not provided	15	3	aug2014	Benign
BUB1	Colorectal cancer with chromosomal instabilit	6	5	aug2014	Uncertain significance
CNGA1	Retinitis pigmentosa 49	6	3	aug2014	Pathogenic
CNGA3	Rod monochromatism	13	4	aug2014	Pathogenic
DNAH2	Malignant melanoma	11	1	aug2014	not provided
DNAH3	Malignant melanoma	9	1	aug2014	not provided
DNAH6	Malignant melanoma	14	2	aug2014	not provided
DNAH7	Malignant melanoma	19	1	aug2014	not provided
DNAH5	Malignant melanoma	55	5	aug2014	not provided
DNAH8	Malignant melanoma	20	2	aug2014	not provided
DNAH9	Malignant melanoma	23	2	aug2014	not provided
MYBPC3	AllHighlyPenetrant	413	8	aug2014	Uncertain significance
MYBPC1	AllHighlyPenetrant	13	4	aug2014	Benign
CSF1R	Gliosis, familial progressive subcortical	23	2	aug2014	Pathogenic
TMEM138	Joubert syndrome 16	7	3	aug2014	Pathogenic
FOXE1	AllHighlyPenetrant	6	3	aug2014	Pathogenic
HSD17B10	2-methyl-3-hydroxybutyric aciduria	10	7	aug2014	Pathogenic
CCDC40	Ciliary dyskinesia, primary, 15	7	3	aug2014	Pathogenic
TRPC6	Focal segmental glomerulosclerosis 2	12	4	aug2014	Pathogenic
TRPC4	Malignant melanoma	9	3	aug2014	not provided
CDKL5	Early infantile epileptic encephalopathy 2	29	3	aug2014	Pathogenic
SLC35C1	AllHighlyPenetrant	6	3	aug2014	Pathogenic
XK	McLeod neuroacanthocytosis syndrome	9	2	aug2014	Pathogenic
PACRG	Lung cancer	6	1	aug2014	Uncertain significance
PARD3B	Malignant melanoma	7	2	aug2014	not provided
CRHR1	Developmental delay and additional significan	14	8	aug2014	Pathogenic
NOD1	not provided	30	2	aug2014	not provided
NOD2	Sarcoidosis, early-onset	112	5	aug2014	not provided
COQ9	not provided	8	2	aug2014	Benign
RP1	Malignant melanoma	37	6	aug2014	not provided
RP2	Retinitis pigmentosa 2	10	3	aug2014	Pathogenic
NDUFS8	Leigh syndrome due to mitochondrial complex I	9	4	aug2014	Pathogenic
DYNC1H1	AllHighlyPenetrant	45	7	aug2014	Benign
PCCB	Propionic acidemia	27	3	aug2014	Pathogenic
PCCA	Propionic acidemia	22	4	aug2014	Pathogenic
DISC1FP1	Lung cancer	7	1	aug2014	Uncertain significance
SERPINC1	Antithrombin III deficiency	63	3	aug2014	Pathogenic
CLN6	not provided	37	5	aug2014	Pathogenic
CLN5	Ceroid lipofuscinosis neuronal 5	49	3	aug2014	Likely pathogenic
CLN3	Juvenile neuronal ceroid lipofuscinosis	82	5	aug2014	Likely pathogenic
CLN8	Ceroid lipofuscinosis neuronal 8	45	9	aug2014	Likely pathogenic
BMPR2	Primary pulmonary hypertension	33	7	aug2014	Pathogenic
PNPO	AllHighlyPenetrant	14	4	aug2014	Pathogenic
CLVS1	Malignant melanoma	7	2	aug2014	not provided
ZBTB24	Immunodeficiency-centromeric instability-faci	6	1	aug2014	Pathogenic
HRAS	AllHighlyPenetrant	51	12	aug2014	Pathogenic
SKI	Shprintzen-Goldberg syndrome	17	2	aug2014	Pathogenic
BICC1	Lung cancer	6	3	aug2014	not provided
SYT10	Malignant melanoma	6	2	aug2014	not provided
SYT14	Lung cancer	7	4	aug2014	Uncertain significance
DTNBP1	not provided	7	3	aug2014	not provided
LAMC2	Junctional epidermolysis bullosa gravis of He	11	3	aug2014	Pathogenic
PCDHGA3	Malignant melanoma	7	1	aug2014	not provided
GPHN	Lung cancer	10	7	aug2014	Uncertain significance
BCS1L	Mitochondrial complex III deficiency	23	6	aug2014	Pathogenic
GPR179	Congenital stationary night blindness, type 1	11	2	aug2014	Pathogenic
PHF8	Siderius X-linked mental retardation syndrome	8	3	aug2014	Pathogenic
PHF6	Borjeson-Forssman-Lehmann syndrome	19	4	aug2014	Pathogenic
PDZK1	Developmental delay and additional significan	29	11	aug2014	Pathogenic
C10orf2	Autosomal dominant progressive external ophth	30	7	aug2014	Pathogenic
KDR	AllHighlyPenetrant	29	5	aug2014	not provided
RPS26	Diamond-Blackfan anemia 10	6	1	aug2014	Pathogenic
RPS24	Diamond-Blackfan anemia 3	6	3	aug2014	Pathogenic
NDP	Atrophia bulborum hereditaria	22	4	aug2014	Pathogenic
ZNF407	AllHighlyPenetrant	18	4	aug2014	Likely benign
GPSM2	AllHighlyPenetrant	15	2	aug2014	Benign
PDE6B	not provided	23	7	aug2014	Pathogenic
SLC22A5	Renal carnitine transport defect	139	4	aug2014	not provided
TERC	Dyskeratosis congenita autosomal dominant	44	5	aug2014	Pathogenic
VPS33B	Arthrogryposis renal dysfunction cholestasis 	7	1	aug2014	Pathogenic
PDE6A	not provided	15	3	aug2014	Benign
ECEL1	Arthrogryposis, distal, type 5d	17	2	aug2014	Pathogenic
TERT	PULMONARY FIBROSIS AND/OR BONE MARROW FAILURE	63	11	aug2014	Pathogenic
DRD5	Malignant melanoma	6	5	aug2014	Pathogenic
AKT1	Developmental delay and additional significan	17	9	aug2014	Pathogenic
AKT3	Lung cancer	13	5	aug2014	Uncertain significance
UPB1	not provided	16	2	aug2014	not provided
CHML	Developmental delay and additional significan	6	4	aug2014	Uncertain significance
ENTPD5	not provided	7	4	aug2014	Benign
ENTPD1	Lung cancer	9	5	aug2014	Uncertain significance
ALOX5	not provided	6	5	aug2014	not provided
HESX1	Pituitary hormone deficiency, combined, 5	10	4	aug2014	Pathogenic
RAB7A	not provided	11	3	aug2014	Pathogenic
EFEMP1	Malignant melanoma	6	6	aug2014	Pathogenic
EFEMP2	Autosomal recessive cutis laxa type IA	21	2	aug2014	Pathogenic
HADH	Hyperinsulinemic hypoglycemia, familial, 4	8	3	aug2014	Pathogenic
CIITA	not provided	36	4	aug2014	not provided
NCF2	Chronic granulomatous disease, autosomal rece	26	3	aug2014	not provided
NCF1	Chronic granulomatous disease, autosomal rece	8	2	aug2014	Pathogenic
STAMBP	Microcephaly-capillary malformation syndrome	7	1	aug2014	Pathogenic
MUTYH	Neoplastic Syndromes, Hereditary	202	8	aug2014	Uncertain significance
TBC1D4	AllHighlyPenetrant	22	4	aug2014	Likely benign
PDSS2	Lung cancer	10	4	aug2014	Benign
PDSS1	not provided	8	2	aug2014	Benign
UNC13D	Hemophagocytic lymphohistiocytosis, familial,	9	2	aug2014	Pathogenic
UNC13C	Lung cancer	12	2	aug2014	not provided
KCNB2	Malignant melanoma	7	2	aug2014	not provided
FOXG1	not provided	21	3	aug2014	Benign
CCDC22	not provided	8	2	aug2014	Uncertain significance
VHL	Von Hippel-Lindau syndrome	84	10	aug2014	Pathogenic
CNTNAP2	Lung cancer	162	8	aug2014	Uncertain significance
CNTNAP5	Lung cancer	22	3	aug2014	Uncertain significance
CNTNAP4	Lung cancer	11	4	aug2014	Uncertain significance
LEPRE1	Osteogenesis imperfecta type 8	7	1	aug2014	Pathogenic
PAPSS2	Spondyloepimetaphyseal dysplasia, pakistani t	11	3	aug2014	Pathogenic
RNU4ATAC	Osteodysplastic primordial dwarfism, type 1	9	1	aug2014	Pathogenic
MYOZ2	AllHighlyPenetrant	28	3	aug2014	Benign
PDE6C	Achromatopsia 5	22	5	aug2014	Pathogenic
IRAK4	IRAK4 deficiency	7	2	aug2014	Pathogenic
BRINP3	Lung cancer	19	2	aug2014	Uncertain significance
DIAPH1	AllHighlyPenetrant	7	3	aug2014	Likely benign
WRN	AllHighlyPenetrant	67	4	aug2014	not provided
GATA6	Pancreatic agenesis and congenital heart dise	19	7	aug2014	Pathogenic
GATA4	Atrial septal defect 2	33	9	aug2014	Pathogenic
GATA2	Dendritic cell, monocyte, B lymphocyte, and n	22	5	aug2014	Pathogenic
GATA3	Barakat syndrome	20	4	aug2014	Pathogenic
GATA1	THROMBOCYTOPENIA, X-LINKED, WITHOUT DYSERYTHR	10	6	aug2014	Pathogenic
CEP290	not provided	96	9	aug2014	not provided
TCF12	Craniosynostosis 3	10	2	aug2014	Pathogenic
UROS	Congenital erythropoietic porphyria	23	1	aug2014	Pathogenic
OR51B5	Malignant melanoma	13	1	aug2014	not provided
UROD	Familial porphyria cutanea tarda	15	3	aug2014	Pathogenic
GABBR2	Malignant melanoma	10	4	aug2014	not provided
TNNT1	not provided	17	3	aug2014	not provided
TNNT3	not provided	14	3	aug2014	not provided
TNNT2	AllHighlyPenetrant	103	9	aug2014	Uncertain significance
EPPK1	Malignant melanoma	7	1	aug2014	not provided
NTM	Lung cancer	22	2	aug2014	Uncertain significance
PDLIM3	not provided	16	1	aug2014	Benign
C8orf34	Lung cancer	9	2	aug2014	Uncertain significance
SMS	Snyder Robinson syndrome	10	2	aug2014	Pathogenic
SMO	AllHighlyPenetrant	19	3	aug2014	not provided
POLE	Malignant melanoma	8	3	aug2014	not provided
TRIM58	Malignant melanoma	8	3	aug2014	not provided
FH	not provided	54	6	aug2014	Pathogenic
RNASET2	Leukoencephalopathy, cystic, without megalenc	6	1	aug2014	Pathogenic
POLH	Xeroderma pigmentosum, variant type	13	2	aug2014	Pathogenic
NDUFV2	not provided	10	6	aug2014	Benign
NDUFV1	Mitochondrial complex I deficiency	13	3	aug2014	Pathogenic
C2orf16	Malignant melanoma	7	1	aug2014	not provided
LAMA1	Malignant melanoma	6	2	aug2014	not provided
LAMA2	not provided	104	7	aug2014	Pathogenic
LAMA3	Malignant melanoma	14	4	aug2014	not provided
LAMA4	AllHighlyPenetrant	113	5	aug2014	Benign
CHRDL1	Megalocornea	6	2	aug2014	Pathogenic
F2	Hereditary factor II deficiency disease	17	7	aug2014	Pathogenic
TRIOBP	AllHighlyPenetrant	34	4	aug2014	Benign
F7	Factor VII deficiency	26	5	aug2014	Pathogenic
F8	Hereditary factor VIII deficiency disease	280	7	aug2014	Pathogenic
F9	Hereditary factor IX deficiency disease	117	12	aug2014	Pathogenic
TAF1L	Malignant melanoma	12	1	aug2014	not provided
MITF	Waardenburg syndrome type 2A	12	5	aug2014	Pathogenic
PPFIA2	Lung cancer	10	1	aug2014	Uncertain significance
LOC440704	Lung cancer	13	1	aug2014	Uncertain significance
TCF4	not provided	31	6	aug2014	Benign
HSD17B3	Testosterone 17-beta-dehydrogenase deficiency	11	2	aug2014	Pathogenic
HSD17B4	Bifunctional peroxisomal enzyme deficiency	13	2	aug2014	Pathogenic
PDZD2	Malignant melanoma	8	2	aug2014	not provided
ABO	BLOOD GROUP CIS-AB	6	6	aug2014	Pathogenic
ABR	Developmental delay and additional significan	22	8	aug2014	Pathogenic
HGF	AllHighlyPenetrant	11	4	aug2014	Benign
HGD	Alkaptonuria	16	2	aug2014	Pathogenic
ATP4B	Developmental delay and additional significan	27	9	aug2014	Pathogenic
ZNF469	Keratoconus 1	38	3	aug2014	Pathogenic
HUWE1	AllHighlyPenetrant	20	4	aug2014	Likely benign
PKP2	AllHighlyPenetrant	120	8	aug2014	Uncertain significance
ROS1	Malignant melanoma	6	2	aug2014	not provided
EYS	Lung cancer	58	7	aug2014	Uncertain significance
LPL	Hyperlipoproteinemia, type I	45	7	aug2014	Pathogenic
LPA	Malignant melanoma	8	5	aug2014	not provided
SAMD9L	Malignant melanoma	8	1	aug2014	not provided
MGAT4C	Lung cancer	12	2	aug2014	Uncertain significance
PKHD1	not provided	106	6	aug2014	Benign
WFS1	AllHighlyPenetrant	107	8	aug2014	Benign
ELMO1	Lung cancer	10	2	aug2014	Uncertain significance
CRELD1	Atrioventricular septal defect 2	9	3	aug2014	Benign
ITGB2	Leukocyte adhesion deficiency type 1	44	4	aug2014	Pathogenic
SLC29A3	Histiocytosis with joint contractures and sen	28	2	aug2014	Pathogenic
ADORA2A	Developmental delay and additional significan	16	8	aug2014	Uncertain significance
ADORA2B	Developmental delay and additional significan	7	4	aug2014	Pathogenic
MRAP	Glucocorticoid deficiency 2	8	1	aug2014	Pathogenic
GALNT3	Tumoral calcinosis, familial, hyperphosphatem	17	5	aug2014	Pathogenic
ZFHX3	Malignant melanoma	8	5	aug2014	not provided
KIF11	Microcephaly with or without chorioretinopath	7	2	aug2014	Pathogenic
SH3BP2	Fibrous dysplasia of jaw	7	1	aug2014	Pathogenic
NLRP5	not provided	36	3	aug2014	not provided
NLRP4	not provided	26	2	aug2014	not provided
NLRP7	Hydatidiform mole	134	4	aug2014	not provided
NLRP6	not provided	32	1	aug2014	not provided
NLRP1	not provided	23	3	aug2014	not provided
NLRP3	Familial cold urticaria	136	5	aug2014	not provided
NLRP2	not provided	30	2	aug2014	not provided
PSEN2	not provided	23	3	aug2014	not provided
PSEN1	not provided	189	12	aug2014	not provided
NLRP9	not provided	12	2	aug2014	not provided
NLRP8	not provided	19	2	aug2014	not provided
RAB18	Warburg micro syndrome 3	8	3	aug2014	Pathogenic
LRAT	not provided	8	4	aug2014	Pathogenic
LYST	Chédiak-Higashi syndrome	43	6	aug2014	Pathogenic
NAGLU	Mucopolysaccharidosis, MPS-III-B	22	3	aug2014	Pathogenic
ACADSB	Deficiency of 2-methylbutyryl-CoA dehydrogena	14	5	aug2014	Pathogenic
KIF1A	AllHighlyPenetrant	31	7	aug2014	Likely benign
KIF1B	Neuroblastoma 1	12	6	aug2014	risk factor
SHOC2	not provided	17	5	aug2014	Benign
OR4C3	Malignant melanoma	6	1	aug2014	not provided
ERCC8	not provided	14	4	aug2014	Pathogenic
ERCC1	not provided	8	2	aug2014	not provided
ERCC2	AllHighlyPenetrant	53	5	aug2014	not provided
ERCC3	AllHighlyPenetrant	21	4	aug2014	not provided
ERCC4	AllHighlyPenetrant	45	6	aug2014	not provided
ERCC5	AllHighlyPenetrant	62	6	aug2014	not provided
ERCC6	Cockayne syndrome, type B	30	8	aug2014	Pathogenic
CD247	Immunodeficiency due to defect in cd3-zeta	6	2	aug2014	other
NLRP11	not provided	19	3	aug2014	not provided
NLRP10	not provided	10	2	aug2014	not provided
NLRP13	not provided	21	2	aug2014	not provided
NLRP12	not provided	19	3	aug2014	not provided
PFKM	Glycogen storage disease, type VII	10	2	aug2014	Pathogenic
TNNI3	AllHighlyPenetrant	75	8	aug2014	Pathogenic
MFSD8	not provided	23	3	aug2014	Benign
KCND3	Variant of unknown significance	6	4	aug2014	Uncertain significance
KCND2	Lung cancer	7	2	aug2014	Uncertain significance
KAT6B	not provided	37	5	aug2014	not provided
APOC2	Apolipoprotein C2 deficiency	21	13	aug2014	Pathogenic
APOC3	Coronary heart disease	7	3	aug2014	protective
POU6F2	Lung cancer	6	2	aug2014	Uncertain significance
MAGI2	AllHighlyPenetrant	44	5	aug2014	Uncertain significance
SLC25A22	not provided	23	2	aug2014	Benign
ANXA11	Global developmental delay	8	3	aug2014	Pathogenic
SLC25A20	Carnitine acylcarnitine translocase deficienc	11	3	aug2014	Pathogenic
PCDHB5	Malignant melanoma	6	1	aug2014	not provided
LINC01122	Lung cancer	6	1	aug2014	Uncertain significance
MKS1	Meckel syndrome type 1	28	5	aug2014	Likely pathogenic
PGK1	Phosphoglycerate kinase 1 deficiency	15	2	aug2014	Pathogenic
PCDHB@	Malignant melanoma	48	2	aug2014	not provided
IMPG2	Retinitis pigmentosa 56	11	5	aug2014	Pathogenic
MAGEC1	Malignant melanoma	9	2	aug2014	not provided
SERPING1	not provided	34	6	aug2014	not provided
PSTPIP1	not provided	21	2	aug2014	Benign
KIAA0100	Malignant melanoma	6	1	aug2014	not provided
SEC23B	AllHighlyPenetrant	20	4	aug2014	Pathogenic
SLC12A6	Andermann syndrome	19	3	aug2014	Pathogenic
DPM2	AllHighlyPenetrant	6	2	aug2014	Pathogenic
DPM1	Congenital disorder of glycosylation type 1E	9	3	aug2014	Pathogenic
LRTOMT	AllHighlyPenetrant	10	2	aug2014	Pathogenic
RALYL	Lung cancer	14	2	aug2014	Uncertain significance
ACAD8	not provided	17	5	aug2014	Pathogenic
FGB	Afibrinogenemia, congenital	17	13	aug2014	other
CFC1	not provided	14	4	aug2014	Benign
CDH10	Lung cancer	10	3	aug2014	Uncertain significance
CDH13	Lung cancer	20	4	aug2014	Uncertain significance
CDH12	Lung cancer	9	5	aug2014	Uncertain significance
CDH15	AllHighlyPenetrant	24	5	aug2014	Likely benign
CDH17	Malignant melanoma	6	4	aug2014	Pathogenic
CDH18	Lung cancer	26	5	aug2014	Uncertain significance
DFNB59	Deafness, autosomal recessive 59	13	2	aug2014	Pathogenic
NEFM	not provided	15	2	aug2014	not provided
NEFL	not provided	59	4	aug2014	not provided
NEFH	not provided	23	3	aug2014	not provided
GAN	Giant axonal neuropathy	10	2	aug2014	Pathogenic
NIPBL	Cornelia de Lange syndrome 1	74	4	aug2014	Pathogenic
NRG3	Lung cancer	30	4	aug2014	Uncertain significance
GAA	AllHighlyPenetrant	61	8	aug2014	Pathogenic
XYLT1	DESBUQUOIS DYSPLASIA 2	11	4	aug2014	Pathogenic
HCFC1	AllHighlyPenetrant	17	3	aug2014	Pathogenic
CKAP5	Malignant melanoma	6	1	aug2014	not provided
SCO2	not provided	19	3	aug2014	Pathogenic
SCO1	not provided	7	2	aug2014	Benign
NDST4	Malignant melanoma	9	2	aug2014	not provided
NEGR1	Lung cancer	7	3	aug2014	Uncertain significance
TSPAN7	AllHighlyPenetrant	9	5	aug2014	Pathogenic
GFRA1	Lung cancer	9	2	aug2014	Uncertain significance
L3MBTL4	Lung cancer	6	2	aug2014	not provided
SERAC1	not provided	14	2	aug2014	Benign
OFCC1	Lung cancer	6	1	aug2014	Uncertain significance
CPA6	AllHighlyPenetrant	9	6	aug2014	Likely benign
OTX2	Microphthalmia syndromic 5	11	3	aug2014	Pathogenic
NBEA	Lung cancer	7	2	aug2014	Uncertain significance
SLC33A1	Congenital cataracts, hearing loss, and neuro	7	3	aug2014	Pathogenic
NPHS2	Nephrotic syndrome, idiopathic, steroid-resis	14	3	aug2014	Pathogenic
NPHS1	Finnish congenital nephrotic syndrome	121	2	aug2014	Likely pathogenic
KRT6A	not provided	46	3	aug2014	not provided
ARG1	Arginase deficiency	13	2	aug2014	Pathogenic
IMMP2L	Lung cancer	12	1	aug2014	Uncertain significance
TMEM50B	not provided	13	5	aug2014	not provided
RPE65	not provided	115	5	aug2014	not provided
ABL1	AllHighlyPenetrant	28	5	aug2014	not provided
XKR4	Lung cancer	6	2	aug2014	Uncertain significance
GLUD1	Hyperinsulinism-hyperammonemia syndrome	16	4	aug2014	Pathogenic
HAX1	Severe congenital neutropenia 3, autosomal re	11	2	aug2014	Pathogenic
DOK6	Lung cancer	8	3	aug2014	Uncertain significance
DOK7	AllHighlyPenetrant	27	4	aug2014	Pathogenic
ARMC4	Malignant melanoma	11	2	aug2014	not provided
ARMC5	Malignant melanoma	6	1	aug2014	not provided
CD163	Malignant melanoma	7	1	aug2014	not provided
AARS	Global developmental delay	6	4	aug2014	Pathogenic
TTC21B	AllHighlyPenetrant	23	5	aug2014	Likely benign
GDNF	Hirschsprung disease 3	7	4	aug2014	risk factor
SPATA7	Leber congenital amaurosis 3	10	4	aug2014	Pathogenic
PRKAG2	AllHighlyPenetrant	85	9	aug2014	Likely benign
CRB1	not provided	90	7	aug2014	not provided
GC	GC1/GC2 POLYMORPHISM	7	3	aug2014	Benign
CEP83	NEPHRONOPHTHISIS 18	8	2	aug2014	Pathogenic
GK	Deficiency of glycerol kinase	11	4	aug2014	Pathogenic
IQSEC2	Mental retardation, X-linked, nonspecific	14	4	aug2014	Pathogenic
APOA1	Familial visceral amyloidosis, Ostertag type	33	25	aug2014	Pathogenic
TTR	Amyloidogenic transthyretin amyloidosis	68	10	aug2014	Pathogenic
MYPN	not provided	75	6	aug2014	not provided
TTN	AllHighlyPenetrant	2012	12	aug2014	Benign
ZEB1	Malignant melanoma	7	3	aug2014	Pathogenic
GARS	not provided	15	4	aug2014	Pathogenic
ZEB2	not provided	75	7	aug2014	Benign
TCIRG1	Osteopetrosis autosomal recessive 1	9	2	aug2014	Pathogenic
FOXC2	Distichiasis-lymphedema syndrome	13	2	aug2014	Pathogenic
FOXC1	Axenfeld-Rieger syndrome type 3	22	9	aug2014	Pathogenic
CD40LG	Immunodeficiency with hyper IgM type 1	20	3	aug2014	Pathogenic
SHROOM2	Developmental delay and additional significan	9	6	aug2014	Pathogenic
SHROOM4	AllHighlyPenetrant	18	4	aug2014	Uncertain significance
SCN11A	Malignant melanoma	15	4	aug2014	not provided
FAM20C	Raine syndrome	14	3	aug2014	Pathogenic
ADARB2	Developmental delay and additional significan	15	6	aug2014	Pathogenic
ADARB1	Developmental delay and additional significan	25	11	aug2014	Pathogenic
RDH5	Fundus albipunctatus, autosomal recessive	8	1	aug2014	Pathogenic
OPHN1	Mental retardation X-linked with cerebellar h	13	5	aug2014	Pathogenic
SLIT3	Malignant melanoma	12	2	aug2014	not provided
SLIT2	Malignant melanoma	11	2	aug2014	not provided
LINC00278	Lung cancer	29	1	aug2014	Uncertain significance
FXN	Friedreichs ataxia	12	5	aug2014	Pathogenic
THAP1	Dystonia 6, torsion	9	1	aug2014	Pathogenic
AMHR2	PERSISTENT MULLERIAN DUCT SYNDROME, TYPE II	8	4	aug2014	Pathogenic
MUC17	Malignant melanoma	17	1	aug2014	not provided
DFNB31	AllHighlyPenetrant	58	6	aug2014	Benign
SAG	Oguchis disease	7	3	aug2014	Pathogenic
TMC5	Malignant melanoma	8	1	aug2014	not provided
CHM	Choroideremia	18	8	aug2014	Pathogenic
MANBA	Beta-D-mannosidosis	13	2	aug2014	Pathogenic
SPINK1	Hereditary pancreatitis	19	4	aug2014	Pathogenic
DBT	not provided	53	5	aug2014	Pathogenic
TMEM43	AllHighlyPenetrant	43	6	aug2014	Benign
IL1RAPL2	Lung cancer	14	1	aug2014	Uncertain significance
CHAT	AllHighlyPenetrant	32	8	aug2014	Pathogenic
GABRA5	Developmental delay and additional significan	57	14	aug2014	Pathogenic
PINK1	Parkinson disease 6, autosomal recessive earl	16	4	aug2014	Pathogenic
MNX1	Currarino triad	11	2	aug2014	Pathogenic
TREX1	Aicardi Goutieres syndrome 1	26	7	aug2014	Pathogenic
CAMTA1	AllHighlyPenetrant	11	4	aug2014	Pathogenic
PPP1R9A	Lung cancer	9	1	aug2014	Uncertain significance
GCK	Maturity-onset diabetes of the young,  type 2	144	10	aug2014	Likely pathogenic
BTD	Biotinidase deficiency	192	3	aug2014	Pathogenic
PROC	Thrombophilia, hereditary, due to protein C d	26	1	aug2014	Pathogenic
BTK	X-linked agammaglobulinemia	71	8	aug2014	Pathogenic
MDN1	Malignant melanoma	6	3	aug2014	not provided
AMPD2	PONTOCEREBELLAR HYPOPLASIA, TYPE 9	6	2	aug2014	Pathogenic
AMPD1	not provided	21	5	aug2014	Pathogenic
DPAGT1	Congenital disorder of glycosylation type 1J	14	4	aug2014	Pathogenic
TET2	AllHighlyPenetrant	45	2	aug2014	not provided
ST6GAL2	Malignant melanoma	9	5	aug2014	Uncertain significance
PITX2	Axenfeld-Rieger syndrome type 1	14	5	aug2014	Pathogenic
AXIN2	not provided	35	4	aug2014	Benign
CBL	AllHighlyPenetrant	91	7	aug2014	Benign
DNAI2	Ciliary dyskinesia, primary, 9	6	2	aug2014	Pathogenic
CBS	not provided	44	7	aug2014	Pathogenic
CD36	Platelet glycoprotein IV deficiency	11	4	aug2014	Pathogenic
POLR3B	Hypomyelinating leukodystrophy 8	15	4	aug2014	Pathogenic
POLR3A	Hypomyelinating leukodystrophy 7	19	3	aug2014	Pathogenic
EP300	AllHighlyPenetrant	57	7	aug2014	not provided
DNMT1	Cerebellar ataxia, deafness, and narcolepsy	8	3	aug2014	Pathogenic
FAM46C	AllHighlyPenetrant	9	2	aug2014	not provided
PSD4	Malignant melanoma	7	1	aug2014	not provided
WDR62	Primary autosomal recessive microcephaly 2	24	4	aug2014	Pathogenic
WDR65	Malignant melanoma	6	2	aug2014	not provided
HMGCL	Deficiency of hydroxymethylglutaryl-CoA lyase	9	3	aug2014	Pathogenic
SLC25A1	Combined d-2- and l-2-hydroxyglutaric aciduri	10	2	aug2014	Pathogenic
SLC25A4	Autosomal dominant progressive external ophth	17	8	aug2014	Pathogenic
MTPAP	not provided	6	3	aug2014	Benign
KIF5A	Spastic paraplegia 10	17	2	aug2014	Pathogenic
MASP1	Michels syndrome	7	2	aug2014	Pathogenic
CD3E	Severe combined immunodeficiency disease	10	4	aug2014	Pathogenic
FBP1	Fructose-biphosphatase deficiency	12	2	aug2014	Pathogenic
ACADS	Deficiency of butyryl-CoA dehydrogenase	24	6	aug2014	Pathogenic
HSPG2	Schwartz Jampel syndrome type 1	12	3	aug2014	Pathogenic
LARGE	AllHighlyPenetrant	47	8	aug2014	Benign
CD209	Malignant melanoma	7	4	aug2014	not provided
IFNGR1	not provided	41	12	aug2014	not provided
IFNGR2	not provided	27	4	aug2014	not provided
ACADM	not provided	42	6	aug2014	Pathogenic
XDH	Malignant melanoma	12	2	aug2014	not provided
UMPS	not provided	9	2	aug2014	not provided
CDK11B	Developmental delay and additional significan	37	12	aug2014	Pathogenic
ACAD9	Acyl-CoA dehydrogenase family, member 9, defi	12	2	aug2014	Pathogenic
CYP2E1	Developmental delay and additional significan	14	7	aug2014	Benign
RBCK1	POLYGLUCOSAN BODY MYOPATHY, EARLY-ONSET, WITH	9	2	aug2014	Pathogenic
ADAMTS10	Weill-Marchesani syndrome 1	9	2	aug2014	Pathogenic
ADAMTS13	not provided	57	3	aug2014	not provided
ADAMTS12	Lung cancer	11	2	aug2014	Uncertain significance
PLCE1	Nephrotic syndrome, type 3	17	3	aug2014	Pathogenic
ADAMTS18	Malignant melanoma	17	5	aug2014	not provided
SLC52A3	Brown-Vialetto-Van laere syndrome	11	3	aug2014	Pathogenic
SLC52A2	Brown-vialetto-van laere syndrome 2	7	1	aug2014	Pathogenic
SLC6A19	Neutral 1 amino acid transport defect	10	5	aug2014	Pathogenic
GALT	Deficiency of UDPglucose-hexose-1-phosphate u	310	7	aug2014	Pathogenic
HMGCS2	mitochondrial 3-hydroxy-3-methylglutaryl-CoA 	8	3	aug2014	Pathogenic
GALE	UDPglucose-4-epimerase deficiency	23	5	aug2014	Pathogenic
IGSF21	Lung cancer	7	2	aug2014	Uncertain significance
GALC	AllHighlyPenetrant	34	4	aug2014	Benign
CYP4F22	Autosomal recessive congenital ichthyosis 5	7	3	aug2014	Pathogenic
RPSA	Splenic hypoplasia	7	1	aug2014	Pathogenic
ADRB2	Beta-2-adrenoreceptor agonist, reduced respon	9	7	aug2014	risk factor
GCDH	Glutaric aciduria, type 1	19	3	aug2014	Pathogenic
ALDH1A3	Developmental delay and additional significan	18	9	aug2014	Pathogenic
PRICKLE1	not provided	28	4	aug2014	Benign
PRICKLE2	AllHighlyPenetrant	9	3	aug2014	Likely benign
