Gene	MostFrequentPhenotype	numVariant	numPhenotypes	Date	MostFrequentInterpretation
THRB	Thyroid hormone resistance, generalized, auto	266	3	apr2013	pathogenic
DCC	Mirror movements, congenital	35	3	apr2013	pathogenic
CACNA1F	Congenital stationary night blindness, type 2	63	4	apr2013	pathogenic
THRA	Hypothyroidism, congenital, nongoitrous, 6	14	1	apr2013	pathogenic
SRPX2	X-linked rolandic epilepsy with mental retard	14	1	apr2013	pathogenic
WDR62	Primary autosomal recessive microcephaly 2	91	1	apr2013	pathogenic
GLO1	Reclassified - variant of unknown significanc	7	1	apr2013	variant of unknown significance
CUL7	Three M syndrome 1	49	2	apr2013	pathogenic
TTN	Distal myopathy Markesbery-Griggs type	140	6	apr2013	pathogenic
FLCN	Multiple fibrofolliculomas	126	4	apr2013	pathogenic
PNKP	Epileptic encephalopathy, early infantile, 10	28	1	apr2013	pathogenic
SLC25A3	Mitochondrial phosphate carrier deficiency	7	1	apr2013	pathogenic
CLCN2	Reclassified - variant of unknown significanc	35	3	apr2013	variant of unknown significance
CLCN1	Myotonia congenita	329	4	apr2013	pathogenic
CDH23	Deafness, autosomal recessive 12	112	4	apr2013	pathogenic
CLCN7	Osteopetrosis autosomal recessive 4	42	2	apr2013	pathogenic
CLCN5	Dent disease 1	105	4	apr2013	pathogenic
SLC25A4	Autosomal dominant progressive external ophth	35	2	apr2013	pathogenic
PER2	Advanced sleep phase syndrome, familial	7	1	apr2013	pathogenic
HMGCR	Statins, attenuated cholesterol lowering by	14	2	apr2013	pathogenic
GNPAT	Rhizomelic chondrodysplasia punctata type 2	63	1	apr2013	pathogenic
MTPAP	Ataxia, spastic, 4, autosomal recessive	7	1	apr2013	pathogenic
KIF1A	Spastic paraplegia 30, autosomal recessive	35	3	apr2013	pathogenic
KIF5A	Spastic paraplegia 10	63	1	apr2013	pathogenic
PTPN11	Rasopathy	427	7	apr2013	pathogenic
KAT5	Aicardi Goutieres syndrome 3	7	1	apr2013	pathogenic
MASP2	Masp2 deficiency	7	1	apr2013	pathogenic
PTPN14	Choanal atresia and lymphedema	7	1	apr2013	pathogenic
PLCD1	Leukonychia totalis	28	1	apr2013	pathogenic
IHH	Brachydactyly type A1	77	2	apr2013	pathogenic
AKT3	Megalencephaly polymicrogyria-polydactyly hyd	21	2	apr2013	pathogenic
CD3D	Severe combined immunodeficiency, autosomal r	28	3	apr2013	pathogenic
CD3E	Severe combined immunodeficiency disease	56	3	apr2013	pathogenic
FBP1	Fructose-biphosphatase deficiency	42	1	apr2013	pathogenic
CSF2RB	Surfactant metabolism dysfunction, pulmonary,	7	1	apr2013	pathogenic
TECTA	Deafness, autosomal dominant 12	84	2	apr2013	pathogenic
ACADS	Deficiency of butyryl-CoA dehydrogenase	112	1	apr2013	pathogenic
DMD	Duchenne muscular dystrophy	602	6	apr2013	pathogenic
GBA	Gauchers disease, type 1	630	8	apr2013	pathogenic
RRAS2	Ovarian cancer, somatic	7	1	apr2013	other
C4orf26	AMELOGENESIS IMPERFECTA, HYPOMATURATION TYPE,	35	1	apr2013	pathogenic
LARGE	Congenital muscular dystrophy-dystroglycanopa	56	1	apr2013	pathogenic
CD209	Mycobacterium tuberculosis, susceptibility to	28	3	apr2013	risk factor
ARHGAP9	Coronary artery spasm 3, susceptibility to	7	1	apr2013	risk factor
HABP2	Venous thromboembolism, susceptibility to	21	3	apr2013	risk factor
NDRG1	Charcot-Marie-Tooth disease, type 4D	14	1	apr2013	pathogenic
ACADM	Medium-chain acyl-coenzyme A dehydrogenase de	105	2	apr2013	pathogenic
CD207	Birbeck granule deficiency	7	1	apr2013	pathogenic
ITGB4	Epidermolysis bullosa with pyloric atresia	112	4	apr2013	pathogenic
EGR2	Charcot-Marie-Tooth disease, type 1D	91	5	apr2013	pathogenic
PPM1K	MAPLE SYRUP URINE DISEASE, MILD VARIANT	7	1	apr2013	not provided
PPARGC1B	Obesity, variation in	7	1	apr2013	pathogenic
XDH	Deficiency of xanthine oxidase	21	1	apr2013	pathogenic
RNF135	Macrocephaly, macrosomia, facial dysmorphism 	28	1	apr2013	pathogenic
TMEM70	Nuclearly-encoded mitochondrial complex V (AT	35	1	apr2013	pathogenic
CHEK2	Prostate cancer, somatic	154	8	apr2013	risk factor
UMPS	Orotic aciduria	14	1	apr2013	pathogenic
TSHZ1	Aural atresia, congenital	14	1	apr2013	pathogenic
PAX4	Diabetes mellitus, ketosis-prone, susceptibil	35	3	apr2013	pathogenic
PAX6	Congenital aniridia	217	16	apr2013	pathogenic
MRPL3	Combined oxidative phosphorylation deficiency	7	1	apr2013	pathogenic
PAX3	Waardenburg syndrome type 1	112	3	apr2013	pathogenic
PAX2	Renal coloboma syndrome	84	3	apr2013	pathogenic
PTPN1	Insulin resistance, susceptibility to	7	1	apr2013	risk factor
ZFAT	Autoimmune thyroid disease 3	7	1	apr2013	risk factor
PAX9	Tooth agenesis, selective, 3	105	1	apr2013	pathogenic
PAX8	Thyroid agenesis	56	2	apr2013	pathogenic
PROK2	Kallmann syndrome 4	28	1	apr2013	pathogenic
ACAD8	Deficiency of isobutyryl-CoA dehydrogenase	35	1	apr2013	pathogenic
ACAD9	Acyl-CoA dehydrogenase family, member 9, defi	42	1	apr2013	pathogenic
SLC3A1	Cystinuria	63	1	apr2013	pathogenic
HOXC13	Ectodermal dysplasia 9, hair/nail type	14	1	apr2013	pathogenic
CYP2E1	CYP2E1*6 ALLELE	14	2	apr2013	pathogenic
MOG	Narcolepsy 7	7	1	apr2013	pathogenic
EPG5	Absent corpus callosum cataract immunodeficie	35	1	apr2013	pathogenic
BAG3	Cardiomyopathy, dilated, 1hh	63	3	apr2013	pathogenic
BLK	Maturity-onset diabetes of the young, type 11	35	1	apr2013	pathogenic
MYO1E	Focal segmental glomerulosclerosis 6	14	1	apr2013	pathogenic
SH2D1A	X-linked lymphoproliferative syndrome 1	91	1	apr2013	pathogenic
MYO1A	Deafness, autosomal dominant 48	42	1	apr2013	pathogenic
CTDP1	Congenital Cataracts, Facial Dysmorphism, and	7	1	apr2013	pathogenic
RPS7	Diamond-Blackfan anemia 8	14	1	apr2013	pathogenic
ADAMTS10	Weill-Marchesani syndrome 1	49	1	apr2013	pathogenic
ADAMTS13	Upshaw-Schulman syndrome	161	1	apr2013	pathogenic
PLCE1	Nephrotic syndrome, type 3	70	1	apr2013	pathogenic
ADAMTS17	Weill-Marchesani-like syndrome	21	1	apr2013	pathogenic
ADAMTS18	Knobloch syndrome 2	7	1	apr2013	pathogenic
CD79B	Agammaglobulinemia 6, autosomal recessive	14	1	apr2013	pathogenic
CHST3	Spondyloepiphyseal dysplasia with congenital 	84	1	apr2013	pathogenic
CD79A	Agammaglobulinemia 3, autosomal recessive	14	1	apr2013	pathogenic
SLC52A1	Riboflavin deficiency	7	1	apr2013	pathogenic
SLC52A3	Brown-Vialetto-Van laere syndrome	70	2	apr2013	pathogenic
SLC52A2	Brown-vialetto-van laere syndrome 2	35	1	apr2013	pathogenic
RTTN	Polymicrogyria with seizures	14	1	apr2013	pathogenic
HOXA13	Hand foot uterus syndrome	56	2	apr2013	pathogenic
CAPN5	Vitreoretinopathy, neovascular inflammatory	14	1	apr2013	pathogenic
HOXA11	Radioulnar synostosis with amegakaryocytic th	7	1	apr2013	pathogenic
SLC6A19	Hartnup disease	42	3	apr2013	pathogenic
PSMA6	Myocardial infarction	7	1	apr2013	risk factor
PSMA7	Variant of unknown significance	7	1	apr2013	variant of unknown significance
OBSL1	Three M syndrome 2	35	1	apr2013	pathogenic
SF3B4	Nager syndrome	28	1	apr2013	pathogenic
DSG2	Arrhythmogenic right ventricular cardiomyopat	119	4	apr2013	pathogenic
C2	C2 DEFICIENCY, TYPE II	35	3	apr2013	pathogenic
CHST6	Macular corneal dystrophy Type I	70	2	apr2013	pathogenic
C7	Complement component 7 deficiency	77	2	apr2013	pathogenic
C6	Complement component 6 deficiency	42	3	apr2013	pathogenic
DSG4	Hypotrichosis 6	56	1	apr2013	pathogenic
GALT	Deficiency of UTP-hexose-1-phosphate uridylyl	1918	5	apr2013	pathogenic
SRC	Colon cancer, advanced	7	1	apr2013	pathogenic
HMGCS2	mitochondrial 3-hydroxy-3-methylglutaryl-CoA 	42	1	apr2013	pathogenic
PDHA1	Pyruvate dehydrogenase e1-alpha deficiency	161	2	apr2013	pathogenic
LCAT	Norum disease	126	2	apr2013	pathogenic
GALE	UDPglucose-4-epimerase deficiency	84	2	apr2013	pathogenic
EXPH5	Epidermolysis bullosa, nonspecific, autosomal	7	1	apr2013	pathogenic
GALC	Galactosylceramide beta-galactosidase deficie	70	1	apr2013	pathogenic
ATXN10	Spinocerebellar ataxia 10	42	1	apr2013	pathogenic
LGALS2	Myocardial infarction	7	1	apr2013	risk factor
SRY	46,XY sex reversal, type 1	147	2	apr2013	pathogenic
FSCN2	Retinitis Pigmentosa 30	7	1	apr2013	pathogenic
TCAP	Limb-girdle muscular dystrophy, type 2G	21	2	apr2013	pathogenic
CYP4F22	Autosomal recessive congenital ichthyosis 5	35	1	apr2013	pathogenic
KCNJ1	Bartter syndrome antenatal type 2	70	1	apr2013	pathogenic
KCNJ5	HYPERALDOSTERONISM, FAMILIAL, TYPE III	14	2	apr2013	pathogenic
EIF2AK3	Wolcott-Rallison dysplasia	35	1	apr2013	pathogenic
TAPBP	Bare lymphocyte syndrome type 1	7	1	apr2013	pathogenic
ADRB1	Congestive heart failure and beta-blocker res	14	2	apr2013	pathogenic
ADRB2	Beta-2-adrenoreceptor agonist, reduced respon	49	5	apr2013	risk factor
CD247	Immunodeficiency due to defect in cd3-zeta, s	28	2	apr2013	other
COL1A2	Osteogenesis imperfecta	560	11	apr2013	pathogenic
AGPAT2	Congenital generalized lipodystrophy type 1	63	1	apr2013	pathogenic
COL1A1	Osteogenesis imperfecta	749	16	apr2013	pathogenic
ELN	Supravalvar aortic stenosis	140	3	apr2013	pathogenic
DPY19L2	Spermatogenic failure 9	7	1	apr2013	pathogenic
OCRL	Dent disease 2	63	2	apr2013	pathogenic
TMPO	Cardiomyopathy	35	2	apr2013	probably not pathogenic
OR2J3	C3hex, ability to smell	14	1	apr2013	pathogenic
FCGR3A	Viral infections, recurrent, susceptibility t	7	1	apr2013	risk factor
ECM1	Lipid proteinosis	49	1	apr2013	pathogenic
FCGR3B	Neutrophil-specific antigens na1/na2	7	1	apr2013	pathogenic
LOXHD1	Deafness, autosomal recessive 77	21	2	apr2013	pathogenic
SLCO1B3	Rotor syndrome	14	1	apr2013	pathogenic
MPDU1	Congenital disorder of glycosylation type 1F	35	1	apr2013	pathogenic
FMR1	Fragile X syndrome	49	3	apr2013	pathogenic
PEX10	PEROXISOME BIOGENESIS DISORDER 6A (ZELLWEGER)	42	2	apr2013	pathogenic
PEX13	PEROXISOME BIOGENESIS DISORDER 11A (ZELLWEGER	28	2	apr2013	pathogenic
PEX12	PEROXISOMAL BIOGENESIS DISORDER 3B	77	2	apr2013	pathogenic
PEX14	PEROXISOME BIOGENESIS DISORDER 13A (ZELLWEGER	14	1	apr2013	pathogenic
GCDH	Glutaric aciduria, type 1	63	1	apr2013	pathogenic
PEX16	Peroxisome biogenesis disorder 8b	35	2	apr2013	pathogenic
AP3B1	Hermansky Pudlak syndrome 2	56	1	apr2013	pathogenic
PRICKLE1	Progressive myoclonus epilepsy with ataxia	21	1	apr2013	pathogenic
PRICKLE2	Epilepsy, progressive myoclonic 5	14	1	apr2013	pathogenic
GCNT2	Adult I blood group with congenital cataract	35	2	apr2013	pathogenic
AMHR2	PERSISTENT MULLERIAN DUCT SYNDROME, TYPE II	28	1	apr2013	pathogenic
CATSPER1	CATSPER-Related Male Infertility	14	1	apr2013	pathogenic
SLC16A12	Cataract, juvenile, with microcornea and rena	7	1	apr2013	pathogenic
EYA4	Deafness, autosomal dominant 10	42	3	apr2013	pathogenic
SPINK5	Netherton syndrome	42	4	apr2013	pathogenic
EYA1	Melnick-Fraser syndrome	126	6	apr2013	pathogenic
RGS9	Prolonged electroretinal response suppression	7	1	apr2013	pathogenic
SPINK1	Hereditary pancreatitis	91	4	apr2013	pathogenic
PIGA	Paroxysmal nocturnal hemoglobinuria	77	2	apr2013	pathogenic
SMARCB1	Schwannomatosis	112	6	apr2013	pathogenic
LOXL1	Exfoliation syndrome, susceptibility to	21	1	apr2013	risk factor
CD27	LYMPHOPROLIFERATIVE SYNDROME 2	14	1	apr2013	not provided
PIGL	Zunich neuroectodermal syndrome	28	1	apr2013	pathogenic
PIGM	Glycosylphosphatidylinositol deficiency	7	1	apr2013	pathogenic
PIGN	Multiple congenital anomalies-hypotonia-seizu	7	1	apr2013	pathogenic
PIGO	Hyperphosphatasia with mental retardation syn	21	1	apr2013	pathogenic
PIGR	Reclassified - variant of unknown significanc	7	1	apr2013	variant of unknown significance
PIGV	Hyperphosphatasia with mental retardation syn	35	1	apr2013	pathogenic
EPCAM	Diarrhea 5, with tufting enteropathy, congeni	49	2	apr2013	pathogenic
HPD	4-Hydroxyphenylpyruvate dioxygenase deficienc	35	2	apr2013	pathogenic
SRCAP	Floating-Harbor syndrome	28	1	apr2013	pathogenic
ALPP	ALPP*3	28	4	apr2013	no known pathogenicity
CEBPE	Specific granule deficiency	14	1	apr2013	pathogenic
OLR1	Myocardial infarction	14	1	apr2013	risk factor
PKP1	Ectodermal dysplasia skin fragility syndrome	21	1	apr2013	pathogenic
FOXC2	Distichiasis-lymphedema syndrome	91	2	apr2013	pathogenic
PROZ	Protein Z deficiency	7	1	apr2013	pathogenic
EBP	Chondrodysplasia punctata 2 X-linked dominant	77	2	apr2013	pathogenic
RDH12	Leber congenital amaurosis 13	112	2	apr2013	pathogenic
KANK1	Cerebral palsy, spastic quadriplegic, 2	7	1	apr2013	pathogenic
COL6A1	Bethlem myopathy	98	3	apr2013	pathogenic
COL6A3	Ullrich congenital muscular dystrophy, autoso	42	2	apr2013	pathogenic
COL6A2	Ullrich congenital muscular dystrophy, autoso	154	5	apr2013	pathogenic
HAVCR1	Atopy, resistance to	7	1	apr2013	pathogenic
ALPL	Infantile hypophosphatasia	231	4	apr2013	pathogenic
DOLK	Congenital disorder of glycosylation type 1M	35	1	apr2013	pathogenic
FXYD2	Hypomagnesemia 2, renal	7	1	apr2013	pathogenic
DMGDH	Dimethylglycine dehydrogenase deficiency	7	1	apr2013	pathogenic
MAFB	Multicentric osteolysis nephropathy	42	1	apr2013	pathogenic
OGG1	Renal cell carcinoma, clear cell, somatic	7	1	apr2013	other
PLIN1	Lipodystrophy, familial partial, type 4	14	1	apr2013	pathogenic
SLC39A13	Spondylocheirodysplasia, Ehlers-Danlos syndro	14	1	apr2013	pathogenic
RBPJ	Adams-Oliver syndrome 3	14	1	apr2013	pathogenic
MED12	FG syndrome	14	2	apr2013	pathogenic
NTRK2	Obesity, hyperphagia, and developmental delay	7	1	apr2013	pathogenic
SLC34A1	Nephrolithiasis/osteoporosis, hypophosphatemi	21	2	apr2013	pathogenic
SLC34A3	Autosomal recessive hypophosphatemic bone dis	70	1	apr2013	pathogenic
SLC34A2	Pulmonary alveolar microlithiasis	28	1	apr2013	pathogenic
ARHGAP26	Juvenile myelomonocytic leukemia	21	1	apr2013	other
FABP2	FATTY ACID-BINDING PROTEIN, INTESTINAL, POLYM	7	1	apr2013	no known pathogenicity
TNNI2	Distal arthrogryposis type 2B	35	1	apr2013	pathogenic
KRAS	Cardio-facio-cutaneous syndrome	203	15	apr2013	pathogenic
BLNK	Agammaglobulinemia 4, autosomal recessive	7	1	apr2013	pathogenic
CD8A	Cd8 deficiency, familial	7	1	apr2013	pathogenic
ABCB4	Cholestasis, intrahepatic, of pregnancy 3	126	3	apr2013	pathogenic
TDRD7	Cataract, autosomal recessive congenital 4	7	1	apr2013	pathogenic
RBP4	RETINAL DYSTROPHY, IRIS COLOBOMA, AND COMEDOG	21	1	apr2013	pathogenic
UBR1	Johanson-Blizzard syndrome	35	1	apr2013	pathogenic
SMAD3	Loeys-Dietz syndrome type 3	70	1	apr2013	pathogenic
ABHD5	Triglyceride storage disease with ichthyosis	56	1	apr2013	pathogenic
MLYCD	Deficiency of malonyl-CoA decarboxylase	49	1	apr2013	pathogenic
NPHP3	Renal-hepatic-pancreatic dysplasia	70	3	apr2013	pathogenic
BMP4	Microphthalmia syndromic 6	70	2	apr2013	pathogenic
MBTPS2	IFAP syndrome with or without BRESHECK syndro	42	2	apr2013	pathogenic
BMP2	Brachydactyly type A2	7	1	apr2013	pathogenic
BMP1	Surfactant metabolism dysfunction, pulmonary,	42	2	apr2013	pathogenic
SC5D	Lathosterolosis	21	1	apr2013	pathogenic
EIF4G1	Parkinson disease 18	14	1	apr2013	pathogenic
ACSL4	X-linked mental retardation 63	21	1	apr2013	pathogenic
ADAM9	Cone-rod dystrophy 9	28	1	apr2013	pathogenic
SMPX	Deafness, X-linked 4	35	1	apr2013	pathogenic
HR	Atrichia with papular lesions	105	3	apr2013	pathogenic
TRIM32	Sarcotubular myopathy	28	2	apr2013	pathogenic
HP	Anhaptoglobinemia	42	4	apr2013	pathogenic
RPL5	Aase syndrome	42	1	apr2013	pathogenic
TRIM37	Mulibrey nanism syndrome	49	1	apr2013	pathogenic
G6PC3	Neutropenia, severe congenital, 4, autosomal 	49	2	apr2013	pathogenic
CD151	Nephropathy with pretibial epidermolysis bull	7	1	apr2013	pathogenic
NHP2	Dyskeratosis congenita, autosomal recessive 2	42	2	apr2013	pathogenic
LIAS	Pyruvate dehydrogenase lipoic acid synthetase	7	1	apr2013	pathogenic
UROC1	Urocanate hydratase deficiency	14	1	apr2013	pathogenic
LRRK2	Parkinson disease 8, autosomal dominant	896	2	apr2013	variant of unknown significance
PTH	Hypocalcemia, autosomal dominant	28	2	apr2013	pathogenic
WISP3	Progressive pseudorheumatoid dysplasia	77	1	apr2013	pathogenic
INVS	Infantile nephronophthisis	35	1	apr2013	pathogenic
ABHD12	Polyneuropathy, hearing loss, ataxia, retinit	28	1	apr2013	pathogenic
HINT1	Gamstorp-Wohlfart syndrome	49	1	apr2013	pathogenic
NPC2	Niemann-Pick disease type C2	105	1	apr2013	pathogenic
NPC1	Niemann-Pick disease type C1	224	4	apr2013	pathogenic
SKIV2L	Trichohepatoenteric syndrome 2	21	1	apr2013	pathogenic
ERMAP	SCIANNA BLOOD GROUP SYSTEM, SC:-1,-2	28	4	apr2013	pathogenic
PTS	6-pyruvoyl-tetrahydropterin synthase deficien	77	2	apr2013	pathogenic
RAB3GAP2	Warburg micro syndrome 2	14	2	apr2013	pathogenic
IL4R	Asthma, susceptibility to	35	5	apr2013	risk factor
RAB3GAP1	Warburg micro syndrome 1	49	1	apr2013	pathogenic
TTC8	Bardet-Biedl syndrome 8	35	2	apr2013	pathogenic
ANKRD26	Thrombocytopenia 2	21	1	apr2013	pathogenic
DAG1	not specified	91	2	apr2013	not provided
TMPRSS15	Enterokinase deficiency	28	1	apr2013	pathogenic
EFHC1	Myoclonic epilepsy, juvenile 1	56	2	apr2013	risk factor
ITPR1	Spinocerebellar ataxia 29	28	2	apr2013	pathogenic
ETHE1	Ethylmalonic encephalopathy	56	1	apr2013	pathogenic
TMEM67	Joubert syndrome 6	203	5	apr2013	pathogenic
IL1RN	Osteomyelitis, sterile multifocal, with perio	42	3	apr2013	pathogenic
ABCG2	Blood group, junior system	70	2	apr2013	pathogenic
ABCG5	Sitosterolemia	63	2	apr2013	pathogenic
ABCG8	Sitosterolemia	63	1	apr2013	pathogenic
MPO	Myeloperoxidase deficiency	77	3	apr2013	pathogenic
MPL	Congenital amegakaryocytic thrombocytopenia	91	4	apr2013	pathogenic
HNF4A	Maturity-onset diabetes of the young,  type 1	224	2	apr2013	probably pathogenic
MPI	Congenital disorder of glycosylation type 1B	35	1	apr2013	pathogenic
PRODH	Proline dehydrogenase deficiency	119	2	apr2013	pathogenic
ITM2B	Dementia, familial Danish	14	2	apr2013	pathogenic
MTTP	Abetalipoproteinaemia	70	2	apr2013	pathogenic
SNCB	Lewy body dementia	14	1	apr2013	pathogenic
SNCA	Parkinson disease 1, autosomal dominant	42	3	apr2013	pathogenic
KBTBD13	Nemaline myopathy 6	21	1	apr2013	pathogenic
ASCC1	BARRETT ESOPHAGUS/ESOPHAGEAL ADENOCARCINOMA	7	1	apr2013	pathogenic
AIFM1	Combined oxidative phosphorylation deficiency	14	2	apr2013	pathogenic
MPZ	Charcot-Marie-Tooth disease, type IB	371	11	apr2013	pathogenic
IL17RA	Candidiasis, familial, 5	7	1	apr2013	pathogenic
MCPH1	Primary autosomal recessive microcephaly 1	77	1	apr2013	pathogenic
GAMT	Deficiency of guanidinoacetate methyltransfer	63	1	apr2013	pathogenic
ACAN	Osteochondritis dissecans	21	3	apr2013	pathogenic
HBA1	Hemoglobin H disease, nondeletional	1792	254	apr2013	other
MAPK10	Epileptic encephalopathy Lennox-Gastaut type	7	1	apr2013	pathogenic
SACS	Spastic ataxia Charlevoix-Saguenay type	91	1	apr2013	pathogenic
MUC5B	Pulmonary fibrosis, idiopathic, susceptibilit	7	1	apr2013	risk factor
HPGD	Pachydermoperiostosis syndrome	28	3	apr2013	pathogenic
NLGN4X	Autism, susceptibility to, X-linked 2	42	3	apr2013	risk factor
FCER1G	Mitochondrial complex I deficiency	7	1	apr2013	pathogenic
TEK	Multiple Cutaneous and Mucosal Venous Malform	28	1	apr2013	pathogenic
FZD4	Familial exudative vitreoretinopathy	49	3	apr2013	pathogenic
FZD6	Nail disorder, nonsyndromic congenital, 10	14	1	apr2013	pathogenic
CACNB2	Brugada syndrome 4	7	1	apr2013	pathogenic
CYP2B6	Efavirenz, poor metabolism of	14	2	apr2013	pathogenic
CACNB4	Epilepsy, generalized idiopathic 9	21	3	apr2013	risk factor
UGT2B17	Bone mineral density quantitative trait locus	7	1	apr2013	association
NBN	Microcephaly, normal intelligence and immunod	84	4	apr2013	pathogenic
SRD5A3	CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Iq	42	2	apr2013	pathogenic
SRD5A2	3-Oxo-5 alpha-steroid delta 4-dehydrogenase d	112	3	apr2013	pathogenic
PHYH	Refsum disease, adult, 1	63	2	apr2013	pathogenic
RAB40AL	Martin-Probst deafness-mental retardation syn	7	1	apr2013	pathogenic
KCNQ1OT1	Beckwith-Wiedemann syndrome	7	1	apr2013	pathogenic
ADA	Severe combined immunodeficiency due to ADA d	238	6	apr2013	pathogenic
ADK	Hypermethioninemia due to adenosine kinase de	21	1	apr2013	pathogenic
ATCAY	Cayman ataxia	7	1	apr2013	pathogenic
B3GALNT1	p phenotype	28	1	apr2013	pathogenic
PKD2	Polycystic kidney disease 2	77	1	apr2013	pathogenic
PKD1	Polycystic kidney disease, adult type	112	1	apr2013	pathogenic
GJC2	Leukodystrophy, hypomyelinating, 2	77	3	apr2013	pathogenic
GJC3	Variant of unknown significance	7	1	apr2013	variant of unknown significance
IGFALS	Acid-labile subunit deficiency	21	1	apr2013	pathogenic
ZIC3	Heterotaxy, visceral, X-linked	70	3	apr2013	pathogenic
PSMB8	Nakajo syndrome	28	1	apr2013	pathogenic
TMEM237	Joubert syndrome 14	35	1	apr2013	pathogenic
TMEM231	Joubert syndrome 20	14	1	apr2013	pathogenic
GNMT	Glycine N-methyltransferase deficiency	14	1	apr2013	pathogenic
TALDO1	Deficiency of transaldolase	7	1	apr2013	pathogenic
KALRN	Coronary heart disease 5	7	1	apr2013	risk factor
NOTCH1	Aortic valve disorder	14	1	apr2013	pathogenic
TDGF1	Forebrain defects	7	1	apr2013	pathogenic
P2RX1	Bleeding disorder due to p2rx1 defect, somati	7	1	apr2013	other
NOTCH3	Cerebral autosomal dominant arteriopathy with	77	1	apr2013	pathogenic
SERPINA3	Antichymotrypsin Isehara 2	35	5	apr2013	pathogenic
MBL2	Mannose-binding protein deficiency	21	1	apr2013	pathogenic
KCNK9	Birk Barel mental retardation dysmorphism syn	7	1	apr2013	pathogenic
HADHB	Mitochondrial trifunctional protein deficienc	42	1	apr2013	pathogenic
ESCO2	Roberts-SC phocomelia syndrome	189	1	apr2013	pathogenic
HADHA	Mitochondrial trifunctional protein deficienc	77	3	apr2013	pathogenic
MLH3	Reclassified - variant of unknown significanc	70	4	apr2013	pathogenic
GSTP1	GLUTATHIONE S-TRANSFERASE PI POLYMORPHISM, TY	21	1	apr2013	no known pathogenicity
MLH1	Lynch syndrome II	427	6	apr2013	pathogenic
CTHRC1	BARRETT ESOPHAGUS/ESOPHAGEAL ADENOCARCINOMA	7	1	apr2013	pathogenic
MSX1	Partial congenital absence of teeth	63	4	apr2013	pathogenic
MSX2	Parietal foramina 1	56	3	apr2013	pathogenic
VPS13A	Choreoacanthocytosis	70	1	apr2013	pathogenic
VPS13B	Cohen syndrome	91	1	apr2013	pathogenic
TRAF3	Herpes simplex encephalitis, susceptibility t	7	1	apr2013	risk factor
SHOX	Leri Weill dyschondrosteosis	161	3	apr2013	pathogenic
TMEM38B	OSTEOGENESIS IMPERFECTA, TYPE XIV	7	1	apr2013	pathogenic
